-9.452250159,11.88128103,10.5916014,7.453205904,4.564865753,-7.756933591,-50.89364273,-28.13777173,1
-26.82144596,7.04623282,8.194380851,-15.9516999,44.135732,37.86165882,-25.46691073,-28.36647938,1
-4.426318702,16.9885376,27.35782564,-136.3860905,57.82116745,-2.523536503,-63.22062689,-33.03118704,0
-27.96971804,5.869688144,6.873665723,-63.34552648,5.71513592,-13.64364752,-32.78668023,-21.19400259,1
-8.401519666,31.16922951,12.86497036,-9.699730818,8.180987476,37.13418665,-6.012804868,-41.98815013,1
-28.30704106,18.27906761,27.085463,-53.65892529,19.50330152,15.39342736,53.52782784,-30.14190438,1
-15.22939831,42.8843978,3.505421738,-101.2882199,13.75502315,39.73555706,5.730552307,-35.32008653,0
-3.470912613,-9.167600163,5.288186846,20.83367462,27.11896938,23.76662203,90.59312065,-24.44343893,1
-8.923909017,9.663979937,0.407748571,-113.315708,38.63043012,-11.70951604,-31.08825919,-49.97169129,1
-26.67394009,28.02481427,18.77220286,-68.42831739,31.81517494,1.782075945,40.97518976,-23.00349824,0
-31.99029976,14.66613838,13.01319659,-44.51875205,65.42540512,-10.79565219,-94.97858789,-41.70391089,1
-10.10128187,12.21751692,29.41023359,-55.43624851,51.54859942,-10.91216746,85.90964506,-47.47354791,0
-27.19162918,56.70022948,14.41404915,-37.95794203,54.1831685,32.83041651,21.89767916,-28.1267109,0
-21.17065922,45.21133177,2.196582601,-49.10627552,46.32729521,-9.95708339,85.2906772,-44.44389008,0
-25.90214156,-7.618956781,16.77703264,-137.5532019,60.80588503,-12.98801782,-19.75881983,-38.19891902,0
-2.035917194,29.74691347,0.583297673,-64.37459043,45.36437373,-5.198506382,-66.9238308,-37.45930823,0
-27.41575438,52.25063467,4.571783827,-53.03600728,49.26391786,35.27611493,33.02922718,-39.73939088,0
-29.66948288,28.72417116,1.871949977,-45.21853849,46.0818799,33.04305923,-54.57856998,-23.81447028,0
-5.671238078,53.55921584,23.6029917,-139.2312447,21.82950153,17.56299615,95.25694291,-31.30308915,1
-24.24529046,5.616860506,9.477716855,-68.3966477,24.21635765,30.56214119,-57.46371016,-43.34542702,1
-10.13264332,7.911736002,7.510345075,-136.9520932,44.91949901,-12.52789964,-38.88551484,-35.95431866,1
-4.910719986,17.08748947,28.27143215,-12.08946673,14.72555771,33.42550404,-73.05111808,-32.91713227,1
-2.134879663,56.52852101,2.679440215,-15.92131654,54.42041422,3.712174988,-85.82573855,-34.8000054,0
-3.94271947,11.37294826,1.08255211,-27.06942244,20.56523353,29.68372811,-61.56501808,-47.39982785,1
-11.01490023,-3.025803803,29.33424049,-2.887270059,46.52047016,3.116183181,0.581180106,-27.52609112,0
-0.767599367,-0.600373945,14.9119437,-28.93447611,44.60357857,28.16082188,-86.23068653,-38.84729226,0
-30.41793746,43.89043047,2.189567449,-78.09062772,4.285517507,4.374373639,77.43491272,-23.43856082,1
-23.03222715,53.98605933,13.27466589,11.69939714,17.65571055,6.221439206,13.1818914,-39.66394266,1
-16.61244391,35.54108078,-0.13296335,-120.1698924,10.98267233,10.27004503,45.38981511,-22.18129363,1
-13.82622929,-6.091762764,6.564472295,-132.1473432,23.30258314,31.25764937,92.86298775,-39.60404955,0
-25.44425617,28.91347571,11.23247813,3.502399688,41.6785365,17.55676165,18.32856195,-35.62131873,1
